Name,Kind,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
icy.gui.viewer.Viewer,Public Class,2.0,2.0,2.0,1.0,15.0,1.0,10.0,3.0,5.0,54.0,54.0,0.0,,0.0,0.0,,,,77.0,16.0,77.0,77.0,10.0,7.0,1.0,59.0,,1338,204,842,149,494,292,,,,388,561,144,443,,,,,,10.0,9.0,15.0,1.0,,2.0,3,,92.0,86.0,0.35,165,156,179,77
icy.gui.viewer.Viewer.Viewer.(Anon_1),Anonymous Class,1.0,1.0,1.0,1.0,18.0,1.0,14.0,3.0,1.0,2.0,2.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,19,1,15,0,9,3,,,,4,6,2,4,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.2,1,1,1,1
icy.gui.viewer.Viewer.Viewer.(Anon_1).run.(Anon_2),Anonymous Class,1.0,1.0,1.0,1.0,8.0,0.0,6.0,2.0,1.0,4.0,4.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,9,0,7,0,4,2,,,,2,3,1,2,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.29,1,1,1,1
icy.gui.viewer.Viewer.Viewer.(Anon_3),Anonymous Class,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,3.0,3.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,6,0,6,0,3,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1
icy.gui.viewer.Viewer.Viewer.(Anon_4),Anonymous Class,1.0,1.0,2.0,1.0,8.0,0.0,7.0,0.0,1.0,5.0,5.0,0.0,,0.0,0.0,,,,4.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,,36,4,31,1,18,1,,,,7,14,5,10,,,,,,3.0,3.0,4.0,1.0,,2.0,2,,0.0,0.0,0.03,7,7,8,4
icy.gui.viewer.Viewer.buildCanvasCombo.(Anon_6),Anonymous Class,1.0,1.0,1.0,1.0,6.0,0.0,5.0,1.0,1.0,4.0,4.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,7,0,6,0,3,1,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.17,1,1,1,1
icy.gui.viewer.Viewer.buildLockCombo.(Anon_5),Anonymous Class,1.0,1.0,1.0,1.0,6.0,0.0,5.0,1.0,1.0,3.0,3.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,7,0,6,0,3,1,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.17,1,1,1,1
icy.gui.viewer.Viewer.canvasChanged.(Anon_7),Anonymous Class,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,2.0,2.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,6,0,6,0,3,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1
icy.gui.viewer.Viewer.pluginLoaderChanged.(Anon_8),Anonymous Class,1.0,1.0,1.0,1.0,9.0,0.0,7.0,2.0,1.0,2.0,2.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,10,0,8,0,5,2,,,,3,4,1,3,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.25,1,1,1,1
plugins.kernel.roi.roi2d.ROI2DShape,Public Abstract Class,2.0,2.0,2.0,1.0,14.0,1.0,9.0,2.0,2.0,28.0,28.0,0.0,,0.0,0.0,,,,46.0,4.0,46.0,46.0,0.0,0.0,16.0,30.0,,1396,187,967,175,482,242,,,,321,553,162,434,,,,,,17.0,16.0,17.0,4.0,,2.0,7,,82.0,70.0,0.25,98,97,100,63
