Name,Kind,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
at.molindo.esi4j.chain.impl.DeleteEntityTask,Public Final Class,1.0,1.0,1.0,1.0,6.0,0.0,5.0,0.0,1.0,8.0,8.0,0.0,,0.0,1.0,,,,5.0,0.0,5.0,5.0,0.0,0.0,1.0,4.0,,56,9,30,15,12,17,,,,12,19,11,9,,,,,,2.0,2.0,2.0,1.0,,2.0,1,,0.0,0.0,0.57,6,6,6,5
at.molindo.esi4j.chain.impl.IndexEntityTask,Public Final Class,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,10.0,10.0,0.0,,0.0,1.0,,,,5.0,0.0,5.0,5.0,0.0,0.0,1.0,4.0,,56,8,33,15,14,15,,,,10,19,11,12,,,,,,4.0,4.0,4.0,1.0,,2.0,3,,0.0,0.0,0.45,8,8,8,5
at.molindo.esi4j.chain.impl.QueuedTaskExecutor,Public Class,2.0,2.0,2.0,1.0,11.0,1.0,10.0,0.0,1.0,22.0,22.0,0.0,,0.0,2.0,,,,7.0,7.0,7.0,7.0,0.0,1.0,0.0,6.0,,263,50,171,50,101,44,,,,73,116,51,82,,,,,,6.0,6.0,6.0,3.0,,1.0,5,,77.0,77.0,0.26,17,17,17,9
at.molindo.esi4j.chain.impl.QueuedTaskExecutor.BulkIndexRunnable,Private Static Final Class,2.0,2.0,2.0,1.0,23.0,4.0,17.0,2.0,3.0,8.0,8.0,0.0,,0.0,1.0,,,,3.0,1.0,3.0,3.0,0.0,1.0,0.0,2.0,,81,18,56,15,36,9,,,,23,38,16,28,,,,,,6.0,6.0,6.0,1.0,,1.0,2,,33.0,0.0,0.16,8,8,8,3
at.molindo.esi4j.chain.impl.QueuedTaskExecutor.BulkIndexRunnable.index.(Anon_3),Anonymous Class,3.0,3.0,3.0,1.0,15.0,3.0,12.0,0.0,1.0,8.0,8.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,17,4,13,2,10,0,,,,6,9,4,7,,,,,,3.0,3.0,3.0,1.0,,2.0,2,,0.0,0.0,0.0,3,3,3,1
at.molindo.esi4j.chain.impl.QueuedTaskExecutor.ExecutorThread,Private Final Class,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,3.0,3.0,0.0,,0.0,0.0,,,,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,,15,2,10,3,4,3,,,,3,6,3,3,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.3,2,2,2,2
at.molindo.esi4j.chain.impl.QueuedTaskExecutor.OperationCallable,Private Static Final Generic Class,2.0,2.0,2.0,1.0,11.0,1.0,9.0,0.0,3.0,7.0,7.0,0.0,,0.0,1.0,,,,2.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,,31,6,23,7,12,2,,,,9,15,6,10,,,,,,2.0,2.0,2.0,1.0,,1.0,1,,0.0,0.0,0.09,4,4,4,2
at.molindo.esi4j.chain.impl.QueuedTaskExecutor.newExecutorService.(Anon_1),Anonymous Class,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,4.0,4.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,1,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1
at.molindo.esi4j.chain.impl.QueuedTaskExecutor.newExecutorService.(Anon_2),Anonymous Class,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,4.0,4.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,6,1,5,1,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1
at.molindo.esi4j.chain.impl.UpdateEntityTask,Public Abstract Class,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,1.0,8.0,8.0,0.0,,0.0,1.0,,,,6.0,0.0,6.0,6.0,0.0,0.0,2.0,4.0,,56,9,28,14,9,19,,,,8,16,10,8,,,,,,3.0,3.0,3.0,1.0,,2.0,2,,0.0,0.0,0.68,7,7,7,5
