Name,Kind,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
org.apache.oozie.action.hadoop.Hive2Main,Public Class,5.0,5.0,5.0,1.0,40.0,4.0,32.0,2.0,1.0,24.0,24.0,0.0,,3.0,2.0,,,,2.0,0.0,5.0,13.0,0.0,3.0,1.0,1.0,,239,30,179,33,137,31,,,,108,141,34,128,,,,,,17.0,17.0,17.0,1.0,,2.0,3,,0.0,0.0,0.17,27,27,27,5
org.apache.oozie.action.hadoop.HiveMain,Public Class,4.0,4.0,4.0,1.0,36.0,5.0,28.0,2.0,1.0,27.0,27.0,0.0,,5.0,5.0,,,,2.0,0.0,7.0,15.0,0.0,3.0,1.0,3.0,,301,44,225,42,178,33,,,,149,186,44,167,,,,,,14.0,14.0,14.0,1.0,,2.0,3,,0.0,0.0,0.15,30,30,30,7
org.apache.oozie.action.hadoop.JavaActionExecutor,Public Class,4.0,4.0,4.0,1.0,24.0,0.0,21.0,2.0,1.0,77.0,77.0,0.0,,4.0,40.0,,,,55.0,1.0,59.0,59.0,12.0,10.0,20.0,17.0,,1574,123,1304,336,901,150,,,,605,876,332,721,,,,,,20.0,20.0,23.0,7.0,,2.0,6,,93.0,88.0,0.12,249,249,277,68
org.apache.oozie.action.hadoop.JavaActionExecutor.addShareLib.(Anon_1),Anonymous Class,2.0,2.0,2.0,2.0,9.0,0.0,9.0,0.0,1.0,5.0,5.0,0.0,,0.0,0.0,,,,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,,28,0,28,0,20,0,,,,7,14,3,11,,,,,,4.0,4.0,4.0,4.0,,2.0,1,,0.0,0.0,0.0,8,8,8,6
org.apache.oozie.action.hadoop.JavaMain,Public Class,2.0,2.0,2.0,1.0,14.0,1.0,10.0,2.0,1.0,9.0,9.0,0.0,,1.0,1.0,,,,1.0,0.0,2.0,10.0,0.0,0.0,1.0,1.0,,53,7,24,8,15,22,,,,12,18,8,13,,,,,,3.0,3.0,3.0,1.0,,2.0,1,,0.0,0.0,0.92,4,4,4,2
org.apache.oozie.action.hadoop.JavaMainException,Class,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,9,0,6,3,1,3,,,,1,3,2,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.5,1,1,1,1
org.apache.oozie.action.hadoop.LauncherMain,Public Abstract Class,3.0,3.0,3.0,1.0,21.0,0.0,16.0,4.0,1.0,30.0,30.0,7.0,,6.0,1.0,,,,2.0,0.0,8.0,8.0,0.0,0.0,8.0,0.0,,178,12,120,33,82,47,,,,59,87,34,73,,,,,,6.0,6.0,7.0,6.0,,1.0,5,,0.0,0.0,0.39,25,25,27,12
org.apache.oozie.action.hadoop.LauncherMainException,Class,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,,11,2,9,4,2,0,,,,3,6,4,2,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,2,2,2,2
org.apache.oozie.action.hadoop.LauncherMainHadoopUtils,Public Class,3.0,3.0,3.0,1.0,16.0,0.0,16.0,0.0,1.0,19.0,19.0,0.0,,3.0,0.0,,,,1.0,0.0,4.0,4.0,0.0,2.0,0.0,2.0,,89,4,67,17,49,18,,,,36,51,19,42,,,,,,6.0,6.0,6.0,1.0,,1.0,3,,0.0,0.0,0.27,14,14,14,4
org.apache.oozie.action.hadoop.LauncherMapper,Public Generic Class,4.0,4.0,4.0,1.0,25.0,1.0,23.0,0.0,3.0,40.0,40.0,0.0,,2.0,23.0,,,,16.0,7.0,18.0,18.0,0.0,9.0,2.0,7.0,,530,45,454,108,330,33,,,,251,329,108,267,,,,,,21.0,21.0,21.0,1.0,,1.0,7,,85.0,76.0,0.07,75,75,76,18
