Name,Kind,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
com.google.inject.AllTests,Public Class,2.0,2.0,2.0,2.0,56.0,7.0,42.0,7.0,1.0,30.0,30.0,0.0,,2.0,1.0,,,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,,139.0,17.0,90.0,8.0,81.0,32.0,,,,76.0,81.0,8.0,78.0,,,,,,4.0,4.0,4.0,3.0,,1.0,2.0,,0.0,0.0,0.36,5,5,5,4
com.google.inject.BinderTest,Public Class,1.0,1.0,1.0,1.0,17.0,0.0,16.0,0.0,1.0,30.0,30.0,0.0,,0.0,0.0,,,,19.0,4.0,19.0,19.0,0.0,0.0,2.0,17.0,,431.0,48.0,348.0,59.0,243.0,36.0,,,,129.0,203.0,71.0,141.0,,,,,,2.0,2.0,2.0,1.0,,2.0,1.0,,92.0,92.0,0.1,34,34,34,19
com.google.inject.BinderTest.(Anon_1),Anonymous Class,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,,0.0,0.0,,,,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,,7.0,1.0,6.0,1.0,5.0,0.0,,,,1.0,4.0,3.0,1.0,,,,,,1.0,1.0,1.0,1.0,,2.0,0.0,,0.0,0.0,0.0,3,3,3,3
com.google.inject.BinderTest.ExtendsHasImplementedBy2,Static Class,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,,,,0.0,1.0,1.0,0.0,,,,,,0.0,0.0,0.0,0.0,,2.0,0.0,,0.0,0.0,0.0,0,0,0,0
com.google.inject.BinderTest.Foo,Static Class,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,,,,0.0,1.0,1.0,0.0,,,,,,0.0,0.0,0.0,0.0,,1.0,0.0,,0.0,0.0,0.0,0,0,0,0
com.google.inject.BinderTest.HasImplementedBy2,Static Class,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,2.0,2.0,0.0,0.0,,,,0.0,1.0,1.0,0.0,,,,,,0.0,0.0,0.0,0.0,,1.0,0.0,,0.0,0.0,0.0,0,0,0,0
com.google.inject.BinderTest.HasProvidedBy1Provider,Static Class,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5.0,0.0,5.0,2.0,1.0,0.0,,,,1.0,3.0,2.0,1.0,,,,,,1.0,1.0,1.0,1.0,,1.0,0.0,,0.0,0.0,0.0,1,1,1,1
com.google.inject.BinderTest.HasProvidedBy2,Static Class,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,2.0,2.0,0.0,0.0,,,,0.0,1.0,1.0,0.0,,,,,,0.0,0.0,0.0,0.0,,1.0,0.0,,0.0,0.0,0.0,0,0,0,0
com.google.inject.BinderTest.HasProvidedBy2Provider,Static Class,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5.0,0.0,5.0,2.0,1.0,0.0,,,,1.0,3.0,2.0,1.0,,,,,,1.0,1.0,1.0,1.0,,1.0,0.0,,0.0,0.0,0.0,1,1,1,1
com.google.inject.BinderTest.ImplementsHasImplementedBy1,Static Class,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,,,,0.0,1.0,1.0,0.0,,,,,,0.0,0.0,0.0,0.0,,1.0,0.0,,0.0,0.0,0.0,0,0,0,0
