Name,Kind,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
org.ohmage.request.Request,Public Abstract Class,2.0,2.0,2.0,1.0,26.0,2.0,13.0,10.0,1.0,18.0,18.0,1.0,,0.0,7.0,,,,11.0,2.0,11.0,11.0,0.0,0.0,6.0,5.0,,287.0,34.0,139.0,33.0,90.0,114.0,,,,69.0,93.0,31.0,68.0,,,,,,8.0,8.0,8.0,5.0,,1.0,2.0,,55.0,33.0,0.82,24,24,25,16
org.ohmage.request.auth.AuthRequest,Public Class,1.0,1.0,1.0,1.0,10.0,1.0,4.0,4.0,1.0,5.0,5.0,0.0,,0.0,2.0,,,,3.0,0.0,3.0,22.0,0.0,0.0,0.0,3.0,,67.0,7.0,17.0,8.0,8.0,43.0,,,,8.0,12.0,6.0,7.0,,,,,,2.0,2.0,2.0,1.0,,3.0,0.0,,0.0,0.0,2.53,4,4,4,3
org.ohmage.request.auth.AuthTokenRequest,Public Class,1.0,1.0,1.0,1.0,11.0,1.0,5.0,4.0,1.0,5.0,5.0,0.0,,0.0,1.0,,,,3.0,0.0,3.0,22.0,0.0,0.0,0.0,3.0,,67.0,6.0,18.0,7.0,8.0,43.0,,,,7.0,12.0,5.0,8.0,,,,,,2.0,2.0,2.0,1.0,,3.0,1.0,,0.0,0.0,2.39,4,4,4,3
org.ohmage.request.campaign.CampaignCreationRequest,Public Class,3.0,3.0,4.0,1.0,33.0,4.0,24.0,4.0,1.0,13.0,13.0,0.0,,0.0,1.0,,,,3.0,5.0,3.0,22.0,0.0,0.0,0.0,3.0,,156.0,18.0,80.0,19.0,55.0,58.0,,,,48.0,60.0,17.0,46.0,,,,,,7.0,7.0,8.0,1.0,,3.0,2.0,,33.0,33.0,0.72,11,11,12,3
org.ohmage.request.campaign.CampaignDeletionRequest,Public Class,2.0,2.0,2.0,1.0,17.0,2.0,12.0,2.0,1.0,10.0,10.0,0.0,,0.0,1.0,,,,3.0,1.0,3.0,22.0,0.0,0.0,0.0,3.0,,81.0,12.0,41.0,9.0,25.0,28.0,,,,20.0,28.0,7.0,22.0,,,,,,3.0,3.0,3.0,1.0,,3.0,2.0,,33.0,33.0,0.68,7,7,7,3
org.ohmage.request.campaign.CampaignReadRequest,Public Class,9.0,9.0,11.0,2.0,82.0,13.0,59.0,9.0,1.0,26.0,26.0,0.0,,0.0,10.0,,,,3.0,11.0,3.0,22.0,0.0,0.0,0.0,3.0,,388.0,50.0,201.0,43.0,145.0,137.0,,,,121.0,152.0,41.0,117.0,,,,,,14.0,14.0,15.0,6.0,,3.0,5.0,,21.0,21.0,0.68,29,29,34,8
org.ohmage.request.campaign.CampaignUpdateRequest,Public Class,4.0,4.0,4.0,1.0,42.0,6.0,29.0,6.0,1.0,16.0,16.0,0.0,,0.0,1.0,,,,3.0,8.0,3.0,22.0,0.0,0.0,0.0,3.0,,209.0,22.0,98.0,26.0,68.0,89.0,,,,63.0,80.0,26.0,58.0,,,,,,9.0,9.0,9.0,1.0,,3.0,3.0,,33.0,33.0,0.91,14,14,14,3
org.ohmage.request.clazz.ClassCreationRequest,Public Class,3.0,3.0,3.0,1.0,25.0,3.0,16.0,5.0,1.0,9.0,9.0,0.0,,0.0,1.0,,,,3.0,3.0,3.0,22.0,0.0,0.0,0.0,3.0,,116.0,14.0,55.0,13.0,35.0,47.0,,,,30.0,40.0,11.0,30.0,,,,,,5.0,5.0,5.0,1.0,,3.0,3.0,,33.0,33.0,0.85,9,9,9,3
org.ohmage.request.clazz.ClassDeletionRequest,Public Class,2.0,2.0,2.0,1.0,20.0,2.0,13.0,4.0,1.0,10.0,10.0,0.0,,0.0,1.0,,,,3.0,1.0,3.0,22.0,0.0,0.0,0.0,3.0,,91.0,12.0,43.0,9.0,26.0,36.0,,,,20.0,29.0,7.0,23.0,,,,,,4.0,4.0,4.0,1.0,,3.0,3.0,,33.0,33.0,0.84,8,8,8,3
org.ohmage.request.clazz.ClassReadRequest,Public Class,3.0,3.0,3.0,2.0,25.0,3.0,17.0,5.0,1.0,13.0,13.0,0.0,,0.0,1.0,,,,3.0,2.0,3.0,22.0,0.0,0.0,0.0,3.0,,110.0,13.0,55.0,11.0,34.0,42.0,,,,26.0,38.0,10.0,30.0,,,,,,5.0,5.0,5.0,4.0,,3.0,3.0,,16.0,16.0,0.76,10,10,10,6
