Name,Kind,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
plan_runner.storm_components.StormDataSource,Public Class,3.0,3.0,3.0,1.0,14.0,1.0,13.0,0.0,3.0,33.0,33.0,0.0,,0.0,2.0,,,,25.0,28.0,25.0,25.0,0.0,7.0,1.0,17.0,,462,69,360,105,219,41,,,,163,241,85,183,,,,,,7.0,7.0,9.0,5.0,,2.0,4,,85.0,78.0,0.11,76,76,83,29
plan_runner.storm_components.StormDstJoin,Public Class,3.0,3.0,3.0,1.0,20.0,1.0,17.0,1.0,3.0,30.0,30.0,0.0,,0.0,2.0,,,,23.0,32.0,23.0,23.0,0.0,6.0,2.0,15.0,,564,81,443,131,275,47,,,,207,292,101,222,,,,,,11.0,11.0,11.0,6.0,,2.0,5,,87.0,75.0,0.11,83,83,89,32
plan_runner.storm_components.StormOperator,Public Class,3.0,3.0,3.0,1.0,18.0,1.0,15.0,0.0,3.0,27.0,27.0,0.0,,0.0,2.0,,,,20.0,23.0,20.0,20.0,0.0,5.0,1.0,14.0,,438,63,346,94,215,34,,,,156,229,78,174,,,,,,11.0,11.0,11.0,6.0,,2.0,4,,83.0,73.0,0.1,71,71,75,29
plan_runner.storm_components.StormRandomDataSource,Public Class,2.0,2.0,3.0,1.0,13.0,0.0,12.0,0.0,3.0,28.0,28.0,0.0,,0.0,2.0,,,,21.0,28.0,21.0,21.0,0.0,3.0,1.0,17.0,,375,54,290,93,171,37,,,,124,186,71,133,,,,,,7.0,7.0,8.0,4.0,,2.0,4,,87.0,81.0,0.13,60,60,66,24
plan_runner.storm_components.StormSrcHarmonizer,Public Class,1.0,1.0,1.0,1.0,6.0,0.0,5.0,0.0,2.0,17.0,17.0,0.0,,0.0,2.0,,,,12.0,7.0,12.0,12.0,0.0,0.0,0.0,12.0,,103,21,77,41,31,5,,,,32,46,27,25,,,,,,2.0,2.0,2.0,1.0,,2.0,1,,84.0,84.0,0.06,13,13,13,12
plan_runner.storm_components.StormSrcJoin,Public Class,1.0,1.0,1.0,1.0,17.0,1.0,16.0,0.0,3.0,15.0,15.0,0.0,,0.0,2.0,,,,4.0,6.0,4.0,4.0,0.0,0.0,0.0,4.0,,87,10,75,28,47,2,,,,22,28,14,16,,,,,,2.0,2.0,2.0,1.0,,1.0,1,,57.0,57.0,0.03,5,5,5,4
plan_runner.storm_components.StormSrcStorage,Public Class,3.0,3.0,3.0,1.0,17.0,1.0,15.0,0.0,3.0,27.0,27.0,0.0,,0.0,2.0,,,,16.0,25.0,16.0,16.0,0.0,2.0,0.0,14.0,,333,50,270,92,159,21,,,,123,174,69,125,,,,,,10.0,10.0,14.0,3.0,,2.0,4,,82.0,77.0,0.08,50,50,58,18
plan_runner.storm_components.StormThetaJoin,Public Class,3.0,3.0,3.0,1.0,22.0,3.0,17.0,1.0,3.0,38.0,38.0,0.0,,0.0,2.0,,,,22.0,30.0,22.0,22.0,0.0,5.0,2.0,15.0,,573,118,414,132,266,49,,,,202,282,103,216,,,,,,15.0,15.0,15.0,5.0,,2.0,4,,87.0,79.0,0.12,78,78,86,28
plan_runner.storm_components.synchronization.TopologyKiller,Public Class,1.0,1.0,1.0,1.0,6.0,0.0,5.0,0.0,2.0,16.0,16.0,0.0,,0.0,1.0,,,,13.0,5.0,13.0,13.0,0.0,0.0,0.0,13.0,,109,18,79,33,32,12,,,,33,50,22,29,,,,,,4.0,4.0,4.0,1.0,,2.0,2,,82.0,82.0,0.15,16,16,16,13
plan_runner.utilities.MyUtilities,Public Class,2.0,2.0,2.0,1.0,9.0,0.0,8.0,0.0,1.0,36.0,36.0,0.0,,48.0,2.0,,,,0.0,0.0,48.0,48.0,0.0,3.0,0.0,45.0,,577,79,429,140,243,79,,,,185,300,128,223,,,,,,6.0,6.0,7.0,3.0,,1.0,3,,100.0,100.0,0.18,103,103,118,50
