Name,Kind,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
org.obeonetwork.acceleo.utils.NetworkAcceleoUtilsPlugin,Public Class,1.0,1.0,1.0,1.0,5.0,0.0,3.0,2.0,1.0,3.0,3.0,0.0,,1.0,2.0,,,,3.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,,55.0,7.0,17.0,7.0,6.0,32.0,,,,7.0,12.0,7.0,5.0,,,,,,1.0,1.0,1.0,1.0,,2.0,0.0,,25.0,25.0,1.88,4,4,4,4
org.obeonetwork.acceleo.utils.generation.AcceleoGenerationUtil,Public Class,5.0,5.0,7.0,1.0,24.0,0.0,18.0,6.0,1.0,14.0,14.0,0.0,,1.0,1.0,,,,2.0,0.0,3.0,3.0,0.0,1.0,0.0,2.0,,99.0,4.0,59.0,14.0,37.0,36.0,,,,21.0,40.0,16.0,30.0,,,,,,14.0,14.0,19.0,1.0,,1.0,7.0,,66.0,66.0,0.61,17,17,22,3
org.obeonetwork.acceleo.utils.launch.AbstractGenerationLauncher,Public Abstract Class,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,2.0,,0.0,0.0,,,,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,,20.0,2.0,4.0,3.0,0.0,14.0,,,,2.0,3.0,3.0,0.0,,,,,,0.0,0.0,0.0,0.0,,1.0,0.0,,0.0,0.0,3.5,0,0,0,0
org.obeonetwork.acceleo.utils.launch.ComposedGenerationLauncher,Public Class,1.0,1.0,1.0,1.0,7.0,0.0,4.0,3.0,1.0,6.0,6.0,0.0,,0.0,0.0,,,,5.0,1.0,5.0,7.0,0.0,0.0,0.0,5.0,,62.0,6.0,24.0,7.0,9.0,32.0,,,,8.0,18.0,9.0,9.0,,,,,,2.0,2.0,2.0,1.0,,2.0,1.0,,0.0,0.0,1.33,7,7,7,5
org.obeonetwork.acceleo.utils.launch.NetworkGenerationLauncher,Public Abstract Class,2.0,2.0,2.0,1.0,12.0,0.0,6.0,5.0,1.0,7.0,7.0,0.0,,0.0,0.0,,,,4.0,1.0,4.0,6.0,0.0,0.0,1.0,3.0,,62.0,7.0,18.0,8.0,8.0,37.0,,,,9.0,13.0,8.0,7.0,,,,,,2.0,2.0,2.0,1.0,,2.0,1.0,,50.0,0.0,2.06,4,4,4,2
org.obeonetwork.acceleo.utils.properties.AcceleoServicePropertiesLoader,Public Abstract Class,2.0,2.0,2.0,1.0,9.0,0.0,7.0,2.0,1.0,8.0,8.0,0.0,,0.0,0.0,,,,6.0,2.0,6.0,10.0,0.0,1.0,0.0,5.0,,81.0,11.0,40.0,13.0,20.0,30.0,,,,18.0,31.0,15.0,20.0,,,,,,4.0,4.0,4.0,1.0,,2.0,2.0,,40.0,19.0,0.75,10,10,10,5
org.obeonetwork.acceleo.utils.properties.util.AcceleoGenerationPropertiesHelper,Public Class,2.0,2.0,3.0,2.0,14.0,0.0,10.0,4.0,1.0,10.0,10.0,0.0,,0.0,3.0,,,,5.0,1.0,5.0,9.0,0.0,0.0,0.0,5.0,,100.0,7.0,57.0,22.0,36.0,36.0,,,,31.0,45.0,24.0,31.0,,,,,,4.0,4.0,5.0,4.0,,2.0,3.0,,19.0,0.0,0.63,13,13,16,10
org.obeonetwork.acceleo.utils.properties.util.AcceleoPropertiesUtils,Public Class,5.0,5.0,6.0,1.0,25.0,4.0,21.0,0.0,1.0,8.0,8.0,0.0,,1.0,3.0,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,42.0,6.0,26.0,10.0,16.0,10.0,,,,12.0,19.0,11.0,13.0,,,,,,5.0,5.0,6.0,1.0,,1.0,2.0,,0.0,0.0,0.38,5,5,6,1
org.obeonetwork.acceleo.utils.properties.util.ObeoNetworkBundlePropertiesLoaderService,Public Class,6.0,6.0,7.0,3.0,35.0,3.0,22.0,9.0,1.0,15.0,15.0,0.0,,0.0,0.0,,,,2.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,,86.0,10.0,48.0,13.0,31.0,28.0,,,,21.0,35.0,13.0,28.0,,,,,,11.0,11.0,13.0,6.0,,2.0,5.0,,50.0,50.0,0.58,12,12,14,7
org.obeonetwork.acceleo.utils.properties.util.ObeoNetworkPropertiesLoaderService,Public Class,1.0,1.0,1.0,1.0,5.0,0.0,3.0,2.0,1.0,4.0,4.0,0.0,,0.0,0.0,,,,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,,25.0,2.0,9.0,4.0,2.0,14.0,,,,2.0,5.0,3.0,2.0,,,,,,1.0,1.0,1.0,1.0,,2.0,0.0,,0.0,0.0,1.56,2,2,2,2
