Name,Kind,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
com.kaijin.InventoryStocker.BlockInventoryStocker,Public Class,2.0,2.0,2.0,1.0,10.0,1.0,8.0,1.0,2.0,13.0,13.0,0.0,,0.0,0.0,,,,14.0,0.0,14.0,14.0,0.0,1.0,0.0,13.0,,163,29,127,31,58,22,,,,43,68,27,50,,,,,,7.0,7.0,7.0,3.0,,2.0,3,,0.0,0.0,0.17,33,30,33,18
com.kaijin.InventoryStocker.CommonProxy,Public Class,1.0,1.0,1.0,1.0,4.0,0.0,3.0,0.0,1.0,5.0,5.0,0.0,,5.0,0.0,,,,0.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,,28,4,22,6,4,2,,,,4,10,6,4,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.09,5,5,5,5
com.kaijin.InventoryStocker.Utils,Public Class,2.0,2.0,2.0,1.0,12.0,0.0,11.0,0.0,1.0,10.0,10.0,0.0,,6.0,0.0,,,,1.0,0.0,7.0,7.0,0.0,0.0,0.0,7.0,,114,13,80,29,41,21,,,,33,49,24,35,,,,,,5.0,5.0,5.0,1.0,,1.0,2,,0.0,0.0,0.26,15,15,17,7
net.minecraft.src.mod_InventoryStocker,Public Class,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,10.0,10.0,0.0,,1.0,4.0,,,,5.0,0.0,6.0,6.0,0.0,0.0,0.0,6.0,,45,4,41,11,19,1,,,,20,27,11,19,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,77.0,77.0,0.02,6,6,6,6
