Name,Kind,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
io.vertx.core.http.impl.VertxHttp2ClientHandler,Class,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,2.0,28.0,28.0,0.0,,0.0,0.0,,,,18.0,5.0,18.0,59.0,1.0,0.0,2.0,15.0,,338,35,297,115,145,7,,,,121,185,82,125,,,,,,2.0,2.0,2.0,1.0,,3.0,1,,80.0,80.0,0.02,27,27,29,21
io.vertx.core.http.impl.VertxHttp2ClientHandler.Http2ClientStream,Static Class,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,2.0,27.0,27.0,0.0,,0.0,0.0,,,,21.0,11.0,21.0,21.0,5.0,1.0,0.0,15.0,,185,13,170,51,87,2,,,,68,107,39,71,,,,,,5.0,5.0,7.0,1.0,,1.0,3,,83.0,79.0,0.01,40,40,42,24
io.vertx.core.http.impl.VertxHttp2ConnectionHandler,Abstract Class,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,4.0,28.0,28.0,2.0,,2.0,0.0,,,,39.0,13.0,41.0,41.0,0.0,2.0,1.0,38.0,,341,51,280,105,123,10,,,,100,165,65,110,,,,,,7.0,7.0,7.0,1.0,,2.0,3,,94.0,91.0,0.04,71,71,73,47
io.vertx.core.http.impl.VertxHttp2ServerHandler,Public Class,2.0,2.0,2.0,1.0,12.0,0.0,11.0,0.0,1.0,41.0,41.0,0.0,,0.0,1.0,,,,16.0,10.0,16.0,57.0,3.0,2.0,2.0,9.0,,270,30,230,77,133,10,,,,102,148,59,111,,,,,,8.0,8.0,12.0,8.0,,3.0,2,,80.0,78.0,0.04,47,47,57,34
io.vertx.core.http.impl.VertxHttp2ServerHandler.Push,Private Class,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,6.0,6.0,0.0,,0.0,0.0,,,,5.0,2.0,5.0,5.0,4.0,0.0,0.0,1.0,,40,6,34,12,15,0,,,,13,20,8,12,,,,,,2.0,2.0,2.0,1.0,,2.0,1,,50.0,50.0,0.0,8,8,8,7
