Name,Kind,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
org.apache.oozie.command.TransitionXCommand,Public Abstract Generic Class,1.0,1.0,1.0,1.0,7.0,0.0,4.0,3.0,1.0,12.0,12.0,0.0,,0.0,0.0,,,,10.0,3.0,10.0,10.0,0.0,0.0,1.0,9.0,,114,12,38,15,15,64,,,,16,27,15,14,,,,,,4.0,4.0,4.0,1.0,,2.0,3,,83.0,83.0,1.68,9,9,9,6
org.apache.oozie.command.coord.CoordActionCheckXCommand,Public Class,2.0,2.0,3.0,1.0,18.0,0.0,17.0,0.0,1.0,30.0,30.0,1.0,,0.0,0.0,,,,6.0,6.0,6.0,6.0,0.0,0.0,4.0,2.0,,161,11,111,27,72,39,,,,48,66,19,54,,,,,,8.0,8.0,8.0,5.0,,2.0,4,,63.0,63.0,0.35,17,17,19,10
org.apache.oozie.command.coord.CoordActionUpdateXCommand,Public Class,3.0,3.0,3.0,2.0,17.0,0.0,14.0,1.0,1.0,30.0,30.0,0.0,,0.0,0.0,,,,9.0,6.0,9.0,9.0,0.0,0.0,6.0,3.0,,212,18,142,31,89,52,,,,61,90,21,74,,,,,,11.0,11.0,12.0,7.0,,2.0,3,,68.0,68.0,0.37,29,29,32,19
org.apache.oozie.command.wf.SignalXCommand,Public Class,5.0,4.0,5.0,1.0,28.0,1.0,27.0,0.0,1.0,52.0,52.0,0.0,,1.0,1.0,,,,11.0,7.0,12.0,12.0,0.0,4.0,4.0,4.0,,385,28,335,74,226,26,,,,148,215,62,179,,,,,,30.0,28.0,32.0,6.0,,2.0,5,,73.0,72.0,0.08,61,59,67,21
org.apache.oozie.event.MemoryEventQueue,Public Class,1.0,1.0,1.0,1.0,8.0,0.0,8.0,0.0,2.0,11.0,11.0,0.0,,0.0,5.0,,,,9.0,0.0,9.0,9.0,0.0,0.0,0.0,9.0,,115,11,82,29,38,22,,,,35,52,21,36,,,,,,4.0,4.0,4.0,3.0,,1.0,3,,57.0,55.0,0.27,16,16,16,11
org.apache.oozie.event.TestEventGeneration,Public Class,1.0,1.0,1.0,1.0,36.0,2.0,31.0,1.0,1.0,51.0,51.0,0.0,,0.0,0.0,,,,8.0,1.0,8.0,8.0,0.0,2.0,2.0,4.0,,322,31,255,59,222,36,,,,209,221,47,206,,,,,,2.0,2.0,2.0,1.0,,2.0,1,,25.0,25.0,0.14,9,9,9,8
org.apache.oozie.event.TestEventGeneration.testCoordinatorActionEvent.(Anon_1),Anonymous Class,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,4.0,4.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1
org.apache.oozie.event.TestEventGeneration.testCoordinatorActionEventDependencies.(Anon_3),Anonymous Class,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,4.0,4.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,,6,0,6,1,5,0,,,,2,3,1,2,,,,,,1.0,1.0,1.0,1.0,,3.0,0,,0.0,0.0,0.0,1,1,1,1
org.apache.oozie.event.TestEventGeneration.testWorkflowJobEventError.(Anon_2),Anonymous Class,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,4.0,4.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,6,0,6,1,5,0,,,,2,3,1,2,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1
org.apache.oozie.service.EventHandlerService,Public Class,2.0,2.0,2.0,1.0,9.0,0.0,9.0,0.0,2.0,26.0,26.0,0.0,,1.0,10.0,,,,13.0,4.0,14.0,14.0,0.0,3.0,0.0,11.0,,268,21,221,55,144,26,,,,102,149,54,111,,,,,,5.0,5.0,5.0,3.0,,1.0,3,,76.0,75.0,0.12,32,32,32,16
org.apache.oozie.service.EventHandlerService.EventWorker,Public Class,7.0,4.0,7.0,1.0,24.0,0.0,24.0,0.0,2.0,15.0,15.0,0.0,,0.0,0.0,,,,3.0,0.0,3.0,3.0,0.0,2.0,0.0,1.0,,78,3,75,9,56,0,,,,32,46,9,41,,,,,,8.0,8.0,8.0,1.0,,1.0,5,,0.0,0.0,0.0,21,12,21,3
