Name,Kind,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
org.testng.eclipse.refactoring.ConvertFromJUnitCompositeChange,Public Class,1.0,1.0,1.0,1.0,8.0,0.0,8.0,0.0,1.0,10.0,10.0,0.0,,0.0,0.0,,,,6.0,3.0,6.0,6.0,0.0,1.0,0.0,5.0,,74,12,53,19,26,9,,,,21,38,18,25,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,88.0,88.0,0.17,6,6,6,6
org.testng.eclipse.refactoring.ConvertFromJUnitCompositeChange.computeChanges.(Anon_1),Anonymous Class,7.0,7.0,7.0,1.0,25.0,3.0,21.0,1.0,1.0,11.0,11.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,26,3,22,4,16,1,,,,9,19,8,15,,,,,,7.0,7.0,7.0,1.0,,2.0,4,,0.0,0.0,0.05,7,7,7,1
org.testng.eclipse.refactoring.SourceFolderChange,Public Class,2.0,2.0,2.0,1.0,17.0,1.0,14.0,2.0,1.0,16.0,16.0,0.0,,0.0,0.0,,,,2.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,,42,4,29,11,22,9,,,,18,24,12,19,,,,,,3.0,3.0,3.0,1.0,,2.0,1,,0.0,0.0,0.31,5,5,5,2
