Name,Kind,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
org.kohsuke.stapler.framework.io.LargeText,Public Class,1.0,1.0,1.0,1.0,12.0,1.0,9.0,1.0,1.0,21.0,21.0,0.0,,0.0,1.0,,,,15.0,3.0,15.0,15.0,0.0,0.0,2.0,13.0,,507,71,339,94,187,99,,,,147,241,107,153,,,,,,5.0,5.0,5.0,1.0,,1.0,2,,66.0,53.0,0.29,24,24,25,15
org.kohsuke.stapler.framework.io.LargeText.BufferSession,Private Static Final Class,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,3.0,3.0,0.0,,0.0,0.0,,,,5.0,1.0,5.0,5.0,0.0,0.0,0.0,5.0,,28,6,19,7,6,3,,,,6,13,7,6,,,,,,2.0,2.0,2.0,1.0,,1.0,1,,0.0,0.0,0.16,6,6,6,5
org.kohsuke.stapler.framework.io.LargeText.ByteBuf,Private Static Final Class,2.0,2.0,2.0,2.0,8.0,0.0,7.0,0.0,1.0,2.0,2.0,0.0,,0.0,0.0,,,,2.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,,26,3,20,7,11,3,,,,9,15,7,9,,,,,,4.0,4.0,4.0,3.0,,1.0,2,,16.0,16.0,0.15,5,5,5,4
org.kohsuke.stapler.framework.io.LargeText.FileSession,Private Static Final Class,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,3.0,3.0,0.0,,0.0,0.0,,,,5.0,1.0,5.0,5.0,0.0,0.0,0.0,5.0,,30,5,18,7,5,7,,,,6,12,7,5,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.39,5,5,5,5
org.kohsuke.stapler.framework.io.LargeText.GzipAwareSession,Private Static Final Class,2.0,2.0,3.0,1.0,14.0,0.0,11.0,3.0,2.0,5.0,5.0,0.0,,2.0,0.0,,,,5.0,2.0,7.0,7.0,0.0,0.0,0.0,7.0,,118,7,81,17,51,30,,,,33,54,17,44,,,,,,5.0,5.0,6.0,4.0,,1.0,3,,28.0,28.0,0.37,20,20,21,13
org.kohsuke.stapler.framework.io.LargeText.HeadMark,Private Static Final Class,1.0,1.0,1.0,1.0,6.0,0.0,4.0,1.0,1.0,3.0,3.0,0.0,,0.0,0.0,,,,3.0,0.0,3.0,4.0,2.0,0.0,0.0,1.0,,27,3,16,4,7,8,,,,6,11,4,7,,,,,,2.0,2.0,2.0,1.0,,2.0,1,,0.0,0.0,0.5,4,4,4,3
org.kohsuke.stapler.framework.io.LargeText.LargeText.(Anon_1),Anonymous Class,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,4.0,4.0,0.0,,0.0,0.0,,,,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,,12,2,10,0,7,0,,,,3,6,3,3,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.0,3,3,3,3
org.kohsuke.stapler.framework.io.LargeText.LargeText.(Anon_2),Anonymous Class,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,4.0,4.0,0.0,,0.0,0.0,,,,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,,12,2,10,0,7,0,,,,3,6,3,3,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.0,3,3,3,3
org.kohsuke.stapler.framework.io.LargeText.LargeText.(Anon_3),Anonymous Class,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,4.0,4.0,0.0,,0.0,0.0,,,,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,,12,2,10,0,7,0,,,,3,6,3,3,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.0,3,3,3,3
org.kohsuke.stapler.framework.io.LargeText.Mark,Private Static Class,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,,0.0,0.0,,,,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,,11,1,7,4,1,3,,,,3,5,4,1,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,50.0,50.0,0.43,1,1,1,1
