Name,Kind,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
org.aperteworkflow.editor.stepeditor.user.UserStepEditorWindow,Public Class,2.0,2.0,2.0,1.0,22.0,1.0,20.0,0.0,3.0,53.0,53.0,0.0,,0.0,2.0,,,,19.0,14.0,19.0,19.0,0.0,12.0,0.0,7.0,,465,60,401,93,304,8,,,,233,298,104,241,,,,,,6.0,6.0,6.0,4.0,,2.0,3,,82.0,75.0,0.02,40,40,43,24
org.aperteworkflow.editor.stepeditor.user.UserStepEditorWindow.buildLayout.(Anon_1),Anonymous Class,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,1.0,5.0,5.0,0.0,,0.0,0.0,,,,5.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,,43,4,39,1,31,0,,,,17,28,9,20,,,,,,2.0,2.0,2.0,1.0,,2.0,1,,0.0,0.0,0.0,8,8,8,5
org.aperteworkflow.editor.stepeditor.user.UserStepEditorWindow.deleteTreeItem.(Anon_4),Anonymous Class,2.0,2.0,2.0,1.0,8.0,0.0,7.0,1.0,1.0,3.0,3.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,10,0,9,1,6,1,,,,3,5,2,4,,,,,,2.0,2.0,2.0,1.0,,2.0,1,,0.0,0.0,0.11,2,2,2,1
org.aperteworkflow.editor.stepeditor.user.UserStepEditorWindow.getResource.(Anon_6),Anonymous Class,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,3.0,3.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1
org.aperteworkflow.editor.stepeditor.user.UserStepEditorWindow.getWidgetIcon.(Anon_5),Anonymous Class,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,3.0,3.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1
org.aperteworkflow.editor.stepeditor.user.UserStepEditorWindow.prepareAvailableWidgetsComponent.(Anon_2),Anonymous Class,3.0,3.0,3.0,1.0,10.0,0.0,10.0,0.0,1.0,4.0,4.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,11,0,11,3,9,0,,,,4,6,3,3,,,,,,3.0,3.0,3.0,1.0,,2.0,1,,0.0,0.0,0.0,3,3,3,1
org.aperteworkflow.editor.stepeditor.user.UserStepEditorWindow.prepareAvailableWidgetsComponent.(Anon_3),Anonymous Class,1.0,1.0,2.0,1.0,7.0,0.0,7.0,0.0,1.0,8.0,8.0,0.0,,0.0,0.0,,,,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,,16,1,15,3,12,0,,,,6,9,5,7,,,,,,2.0,2.0,3.0,1.0,,2.0,1,,0.0,0.0,0.0,3,3,4,2
org.aperteworkflow.editor.stepeditor.user.WidgetFormWindow,Public Class,3.0,3.0,4.0,1.0,38.0,3.0,35.0,0.0,1.0,9.0,9.0,0.0,,0.0,2.0,,,,2.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,,86,10,76,13,58,0,,,,41,57,20,45,,,,,,5.0,5.0,8.0,1.0,,2.0,0,,0.0,0.0,0.0,6,6,9,2
org.aperteworkflow.editor.stepeditor.user.WidgetFormWindow.loadWidget.(Anon_1),Anonymous Class,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,8.0,8.0,0.0,,0.0,0.0,,,,5.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,,39,4,35,2,28,0,,,,15,24,9,17,,,,,,2.0,2.0,2.0,1.0,,2.0,1,,0.0,0.0,0.0,7,7,7,5
org.aperteworkflow.editor.stepeditor.user.WidgetItemInStep,Public Class,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,9.0,9.0,0.0,,0.0,2.0,,,,14.0,5.0,14.0,14.0,0.0,0.0,0.0,14.0,,89,16,70,22,33,3,,,,29,51,24,31,,,,,,6.0,6.0,6.0,1.0,,1.0,3,,71.0,71.0,0.04,19,19,21,14
org.aperteworkflow.editor.ui.property.PropertiesPanel,Public Class,1.0,1.0,1.0,1.0,7.0,0.0,6.0,0.0,1.0,12.0,12.0,0.0,,0.0,1.0,,,,10.0,2.0,10.0,10.0,0.0,1.0,0.0,9.0,,93,21,72,24,43,0,,,,35,57,27,41,,,,,,5.0,5.0,5.0,1.0,,2.0,3,,53.0,50.0,0.0,18,18,19,10
