Name,Kind,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
org.apache.mina.common.AbstractIoAcceptor,Public Abstract Class,2.0,2.0,2.0,1.0,9.0,0.0,9.0,0.0,2.0,9.0,9.0,2.0,,0.0,0.0,,,,10.0,4.0,10.0,21.0,0.0,0.0,3.0,7.0,,118,19,82,16,48,17,,,,28,48,15,34,,,,,,6.0,6.0,6.0,1.0,,2.0,1,,62.0,56.0,0.21,18,18,19,8
org.apache.mina.common.AbstractIoService,Public Abstract Class,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,2.0,10.0,10.0,1.0,,0.0,0.0,,,,11.0,4.0,11.0,11.0,0.0,0.0,2.0,9.0,,121,22,81,22,36,18,,,,27,51,22,30,,,,,,3.0,3.0,3.0,1.0,,1.0,1,,79.0,72.0,0.22,16,16,16,11
org.apache.mina.common.AbstractIoService.ServiceOperationFuture,Protected Static Class,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,5.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,,25,4,21,6,8,0,,,,6,13,6,7,,,,,,2.0,2.0,2.0,1.0,,2.0,1,,0.0,0.0,0.0,6,6,6,5
org.apache.mina.common.AbstractIoSession,Public Abstract Class,1.0,1.0,1.0,1.0,7.0,0.0,6.0,0.0,2.0,34.0,34.0,1.0,,0.0,1.0,,,,54.0,22.0,54.0,54.0,0.0,1.0,2.0,51.0,,513,106,397,94,218,10,,,,157,264,90,188,,,,,,10.0,10.0,13.0,7.0,,1.0,1,,94.0,93.0,0.03,98,98,102,74
org.apache.mina.common.AbstractIoSession.(Anon_1),Anonymous Class,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,2.0,2.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,6,0,6,1,5,0,,,,3,4,2,3,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1
org.apache.mina.common.AbstractIoSession.write.(Anon_2),Anonymous Class,2.0,2.0,2.0,1.0,7.0,0.0,7.0,0.0,1.0,3.0,3.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,8,0,8,0,6,0,,,,2,4,1,3,,,,,,2.0,2.0,2.0,1.0,,2.0,1,,0.0,0.0,0.0,2,2,2,1
org.apache.mina.common.DefaultIoFilterChain,Public Class,1.0,1.0,1.0,1.0,9.0,0.0,8.0,0.0,2.0,27.0,27.0,0.0,,0.0,1.0,,,,46.0,4.0,46.0,46.0,0.0,14.0,1.0,31.0,,752,115,600,189,337,37,,,,235,371,148,247,,,,,,4.0,4.0,4.0,3.0,,1.0,2,,73.0,52.0,0.06,89,89,89,58
org.apache.mina.common.DefaultIoFilterChain.EntryImpl,Private Class,1.0,1.0,1.0,1.0,13.0,1.0,12.0,0.0,2.0,5.0,5.0,0.0,,0.0,0.0,,,,6.0,5.0,6.0,6.0,0.0,2.0,0.0,4.0,,99,20,79,23,46,0,,,,36,55,30,25,,,,,,3.0,3.0,3.0,1.0,,1.0,1,,66.0,63.0,0.0,9,9,9,6
org.apache.mina.common.DefaultIoFilterChain.EntryImpl.EntryImpl.(Anon_1),Anonymous Class,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,7.0,7.0,0.0,,0.0,0.0,,,,9.0,0.0,9.0,9.0,0.0,0.0,0.0,9.0,,47,8,39,9,30,0,,,,18,27,18,9,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,9,9,9,9
org.apache.mina.common.DefaultIoFilterChain.HeadFilter,Private Class,1.0,1.0,1.0,1.0,7.0,0.0,6.0,0.0,1.0,9.0,9.0,0.0,,0.0,0.0,,,,9.0,0.0,9.0,9.0,0.0,0.0,0.0,9.0,,76,11,59,29,21,6,,,,17,30,14,18,,,,,,4.0,4.0,4.0,1.0,,2.0,2,,0.0,0.0,0.1,12,12,12,9
