Name,Kind,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
er.extensions.ERXArrayUtilities,Public Class,3.0,3.0,3.0,1.0,17.0,0.0,9.0,8.0,1.0,28.0,28.0,0.0,,50.0,3.0,,,,0.0,0.0,50.0,50.0,0.0,0.0,0.0,50.0,,1292,96,604,187,366,592,,,,318,480,205,366,,,,,,10.0,10.0,11.0,6.0,,1.0,4,,98.0,98.0,0.98,150,150,172,67
er.extensions.ERXArrayUtilities.AvgNonNullOperator,Static Class,2.0,2.0,3.0,1.0,12.0,0.0,8.0,3.0,2.0,4.0,4.0,0.0,,0.0,0.0,,,,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,,36,2,18,6,10,16,,,,9,14,7,10,,,,,,4.0,4.0,5.0,1.0,,1.0,2,,0.0,0.0,0.89,5,5,6,2
er.extensions.ERXArrayUtilities.BaseOperator,Static Abstract Class,2.0,2.0,5.0,1.0,6.0,0.0,6.0,0.0,2.0,2.0,2.0,4.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,11,0,8,2,3,3,,,,2,5,2,3,,,,,,2.0,2.0,5.0,1.0,,1.0,1,,0.0,0.0,0.38,2,2,5,1
er.extensions.ERXArrayUtilities.FetchSpecOperator,Static Class,1.0,1.0,1.0,1.0,7.0,0.0,4.0,3.0,2.0,4.0,4.0,0.0,,0.0,0.0,,,,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,,30,1,11,4,4,18,,,,3,7,4,4,,,,,,2.0,2.0,2.0,1.0,,1.0,1,,0.0,0.0,1.64,3,3,3,2
er.extensions.ERXArrayUtilities.FlattenOperator,Static Class,1.0,1.0,1.0,1.0,6.0,0.0,2.0,3.0,1.0,3.0,3.0,0.0,,0.0,0.0,,,,2.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,,24,1,7,3,2,16,,,,2,5,3,2,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,2.29,2,2,2,2
er.extensions.ERXArrayUtilities.IsEmptyOperator,Static Class,1.0,1.0,1.0,1.0,5.0,0.0,2.0,3.0,2.0,2.0,2.0,0.0,,0.0,0.0,,,,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,,23,1,6,3,1,16,,,,1,4,3,1,,,,,,2.0,2.0,2.0,1.0,,1.0,0,,0.0,0.0,2.67,3,3,3,2
er.extensions.ERXArrayUtilities.ObjectAtIndexOperator,Static Class,2.0,2.0,3.0,1.0,9.0,0.0,6.0,3.0,2.0,2.0,2.0,0.0,,0.0,0.0,,,,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,,31,1,14,6,8,16,,,,6,11,6,7,,,,,,4.0,4.0,5.0,1.0,,1.0,1,,0.0,0.0,1.14,5,5,6,2
er.extensions.ERXArrayUtilities.RemoveNullValuesOperator,Static Class,1.0,1.0,1.0,1.0,8.0,0.0,3.0,5.0,1.0,3.0,3.0,0.0,,0.0,0.0,,,,2.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,,29,1,9,3,3,19,,,,3,7,3,4,,,,,,2.0,2.0,2.0,1.0,,2.0,1,,0.0,0.0,2.11,3,3,3,2
er.extensions.ERXArrayUtilities.ReverseOperator,Static Class,1.0,1.0,1.0,1.0,6.0,0.0,3.0,3.0,1.0,3.0,3.0,0.0,,0.0,0.0,,,,2.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,,25,1,8,3,3,16,,,,3,6,3,3,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,2.0,2,2,2,2
er.extensions.ERXArrayUtilities.SortOperator,Static Class,2.0,2.0,2.0,2.0,10.0,0.0,7.0,3.0,2.0,4.0,4.0,0.0,,0.0,0.0,,,,2.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,,38,2,18,4,9,18,,,,5,10,4,6,,,,,,3.0,3.0,4.0,3.0,,1.0,1,,0.0,0.0,1.0,4,4,5,4
