Name,Kind,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
net.opentsdb.core.Aggregators,Public Final Class,1.0,1.0,1.0,1.0,7.0,0.0,4.0,3.0,1.0,15.0,15.0,0.0,,2.0,30.0,,,,1.0,0.0,3.0,3.0,0.0,1.0,0.0,2.0,,529.0,75.0,368.0,170.0,209.0,90.0,,,,162.0,237.0,120.0,176.0,,,,,,2.0,2.0,2.0,1.0,,1.0,1.0,,0.0,0.0,0.24,4,4,4,3
net.opentsdb.core.Aggregators.Avg,Private Static Final Class,2.0,2.0,2.0,1.0,8.0,0.0,8.0,0.0,1.0,6.0,6.0,0.0,,0.0,0.0,,,,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,,31.0,3.0,28.0,11.0,15.0,0.0,,,,12.0,19.0,9.0,12.0,,,,,,4.0,4.0,4.0,1.0,,2.0,2.0,,0.0,0.0,0.0,7,7,7,3
net.opentsdb.core.Aggregators.Count,Private Static Final Class,2.0,2.0,2.0,1.0,7.0,0.0,7.0,0.0,1.0,6.0,6.0,0.0,,0.0,0.0,,,,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,,28.0,3.0,25.0,9.0,12.0,0.0,,,,9.0,16.0,7.0,10.0,,,,,,3.0,3.0,3.0,1.0,,2.0,2.0,,0.0,0.0,0.0,6,6,6,3
net.opentsdb.core.Aggregators.Max,Private Static Final Class,3.0,3.0,3.0,1.0,9.0,0.0,8.0,0.0,1.0,6.0,6.0,0.0,,0.0,0.0,,,,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,,33.0,5.0,28.0,11.0,14.0,0.0,,,,10.0,18.0,9.0,14.0,,,,,,5.0,5.0,6.0,1.0,,2.0,2.0,,0.0,0.0,0.0,9,9,10,3
net.opentsdb.core.Aggregators.Min,Private Static Final Class,3.0,3.0,3.0,1.0,9.0,0.0,8.0,0.0,1.0,6.0,6.0,0.0,,0.0,0.0,,,,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,,33.0,5.0,28.0,11.0,14.0,0.0,,,,10.0,18.0,9.0,14.0,,,,,,5.0,5.0,6.0,1.0,,2.0,2.0,,0.0,0.0,0.0,9,9,10,3
net.opentsdb.core.Aggregators.Multiply,Private Static Final Class,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,5.0,5.0,0.0,,0.0,0.0,,,,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,,25.0,4.0,21.0,8.0,9.0,0.0,,,,7.0,13.0,6.0,9.0,,,,,,2.0,2.0,2.0,1.0,,2.0,1.0,,0.0,0.0,0.0,5,5,5,3
net.opentsdb.core.Aggregators.Multiply,Private Static Final Class,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,5.0,5.0,0.0,,0.0,0.0,,,,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,,25.0,3.0,22.0,9.0,10.0,0.0,,,,8.0,14.0,7.0,10.0,,,,,,2.0,2.0,2.0,1.0,,2.0,1.0,,0.0,0.0,0.0,5,5,5,3
net.opentsdb.core.Aggregators.PercentileAgg,Private Static Final Class,2.0,2.0,2.0,1.0,10.0,0.0,10.0,0.0,1.0,11.0,11.0,0.0,,0.0,0.0,,,,4.0,2.0,4.0,4.0,0.0,0.0,0.0,4.0,,60.0,5.0,47.0,17.0,27.0,8.0,,,,21.0,30.0,13.0,22.0,,,,,,4.0,4.0,4.0,1.0,,2.0,2.0,,37.0,12.0,0.17,9,9,10,4
net.opentsdb.core.Aggregators.StdDev,Private Static Final Class,3.0,3.0,4.0,1.0,23.0,2.0,15.0,4.0,1.0,6.0,6.0,0.0,,0.0,0.0,,,,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,,83.0,11.0,49.0,16.0,34.0,23.0,,,,27.0,36.0,14.0,26.0,,,,,,7.0,7.0,8.0,3.0,,2.0,2.0,,0.0,0.0,0.47,11,11,12,5
net.opentsdb.core.Aggregators.Sum,Private Static Final Class,2.0,2.0,2.0,1.0,8.0,0.0,8.0,0.0,1.0,6.0,6.0,0.0,,0.0,0.0,,,,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,,31.0,5.0,26.0,10.0,13.0,0.0,,,,10.0,17.0,8.0,11.0,,,,,,4.0,4.0,4.0,1.0,,2.0,2.0,,0.0,0.0,0.0,7,7,7,3
