Name,Kind,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
net.karneim.pojobuilder.analysis.with.baseclass.JavaModelAnalyzer_WithBaseclass_Test,Public Class,1.0,1.0,1.0,1.0,15.0,1.0,12.0,1.0,1.0,15.0,15.0,0.0,,0.0,0.0,,,,2.0,4.0,2.0,2.0,0.0,0.0,0.0,2.0,,43,7,33,16,19,3,,,,17,20,12,13,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,12.0,12.0,0.09,2,2,2,2
net.karneim.pojobuilder.analysis.with.copymethod.JavaModelAnalyzer_CopyMethod_Test,Public Class,1.0,1.0,1.0,1.0,20.0,1.0,17.0,1.0,1.0,18.0,18.0,0.0,,0.0,0.0,,,,2.0,4.0,2.0,2.0,0.0,0.0,0.0,2.0,,54,8,43,18,29,3,,,,30,33,14,26,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,12.0,12.0,0.07,2,2,2,2
net.karneim.pojobuilder.analysis.with.customannotation.JavaModelAnalyzer_CustomAnnotation_Test,Public Class,1.0,1.0,1.0,1.0,14.0,1.0,10.0,2.0,1.0,18.0,18.0,0.0,,1.0,0.0,,,,5.0,4.0,6.0,6.0,0.0,1.0,0.0,5.0,,109,17,73,38,46,19,,,,43,53,32,41,,,,,,3.0,3.0,3.0,3.0,,1.0,2,,33.0,33.0,0.26,8,8,8,8
net.karneim.pojobuilder.analysis.with.fieldaccess.JavaModelAnalyzer_FieldAccess_Test,Public Class,1.0,1.0,1.0,1.0,16.0,1.0,14.0,1.0,1.0,18.0,18.0,0.0,,0.0,0.0,,,,2.0,4.0,2.0,2.0,0.0,0.0,0.0,2.0,,46,7,36,17,22,3,,,,21,24,13,17,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,12.0,12.0,0.08,2,2,2,2
net.karneim.pojobuilder.analysis.with.generationgap.JavaModelAnalyzer_GenerationGap_Test,Public Class,1.0,1.0,1.0,1.0,17.0,1.0,15.0,1.0,1.0,15.0,15.0,0.0,,0.0,0.0,,,,2.0,4.0,2.0,2.0,0.0,0.0,0.0,2.0,,48,7,38,16,24,3,,,,20,23,12,16,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,12.0,12.0,0.08,2,2,2,2
net.karneim.pojobuilder.analysis.with.generics.JavaModelAnalyzer_Generics_Test,Public Class,1.0,1.0,1.0,1.0,18.0,1.0,16.0,1.0,1.0,19.0,19.0,0.0,,0.0,0.0,,,,2.0,4.0,2.0,2.0,0.0,0.0,0.0,2.0,,52,9,40,18,26,3,,,,24,27,14,20,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,12.0,12.0,0.07,2,2,2,2
net.karneim.pojobuilder.analysis.with.intopackage.JavaModelAnalyzer_IntoPackage_Test,Public Class,1.0,1.0,1.0,1.0,14.0,1.0,11.0,1.0,1.0,15.0,15.0,0.0,,0.0,0.0,,,,2.0,4.0,2.0,2.0,0.0,0.0,0.0,2.0,,41,8,30,16,16,3,,,,16,19,12,12,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,12.0,12.0,0.1,2,2,2,2
net.karneim.pojobuilder.analysis.with.name.JavaModelAnalyzer_WithName_Test,Public Class,1.0,1.0,1.0,1.0,14.0,1.0,11.0,1.0,1.0,15.0,15.0,0.0,,0.0,0.0,,,,2.0,4.0,2.0,2.0,0.0,0.0,0.0,2.0,,42,8,31,16,17,3,,,,16,19,12,12,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,12.0,12.0,0.1,2,2,2,2
net.karneim.pojobuilder.analysis.with.staticfactorymethod.JavaModelAnalyzer_StaticFactoryMethod_Test,Public Class,1.0,1.0,1.0,1.0,13.0,1.0,9.0,2.0,1.0,15.0,15.0,0.0,,0.0,0.0,,,,5.0,4.0,5.0,5.0,0.0,0.0,0.0,5.0,,84,15,57,34,34,12,,,,34,40,27,30,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,19.0,19.0,0.21,5,5,5,5
net.karneim.pojobuilder.analysis.with.superclass.JavaModelAnalyzer_PojoWithSuperclass_Test,Public Class,1.0,1.0,1.0,1.0,27.0,3.0,21.0,2.0,1.0,19.0,19.0,0.0,,0.0,0.0,,,,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,,124,22,93,38,73,9,,,,71,75,32,66,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,18.0,18.0,0.1,4,4,4,4
