Name,Kind,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
org.ngrinder.common.controller.NGrinderBaseController,Public Class,1.0,1.0,1.0,1.0,10.0,0.0,4.0,5.0,2.0,20.0,20.0,2.0,,0.0,5.0,,,,17.0,4.0,17.0,17.0,1.0,0.0,1.0,15.0,,229,26,99,45,43,104,,,,45,65,33,37,,,,,,2.0,2.0,2.0,1.0,,1.0,1,,89.0,87.0,1.05,19,19,19,17
org.ngrinder.operation.cotroller.LogMonitorController,Public Class,1.0,1.0,1.0,1.0,14.0,0.0,8.0,5.0,1.0,16.0,16.0,0.0,,0.0,1.0,,,,7.0,5.0,7.0,24.0,1.0,1.0,0.0,5.0,,140,13,73,26,40,54,,,,34,49,19,34,,,,,,2.0,2.0,2.0,1.0,,2.0,1,,77.0,71.0,0.74,10,10,10,7
org.ngrinder.operation.cotroller.LogMonitorController.initTailer.(Anon_1),Anonymous Class,3.0,3.0,3.0,1.0,20.0,0.0,14.0,6.0,1.0,3.0,3.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,21,0,15,0,11,6,,,,6,10,1,9,,,,,,3.0,3.0,3.0,1.0,,2.0,1,,0.0,0.0,0.4,3,3,3,1
org.ngrinder.perftest.controller.PerfTestController,Public Class,2.0,2.0,2.0,1.0,24.0,0.0,14.0,9.0,1.0,64.0,64.0,0.0,,0.0,0.0,,,,27.0,5.0,27.0,44.0,0.0,5.0,0.0,22.0,,706,46,403,146,267,259,,,,217,285,108,236,,,,,,7.0,7.0,12.0,4.0,,2.0,2,,79.0,72.0,0.64,62,62,71,30
org.ngrinder.perftest.controller.PerfTestController.getPerfTestDetail.(Anon_1),Anonymous Class,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,3.0,3.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1
org.ngrinder.perftest.service.PerfTestRunnable,Public Class,2.0,2.0,2.0,1.0,18.0,0.0,11.0,6.0,2.0,42.0,42.0,0.0,,0.0,1.0,,,,27.0,7.0,27.0,27.0,5.0,8.0,2.0,12.0,,558,52,332,74,224,174,,,,152,224,71,177,,,,,,8.0,8.0,8.0,7.0,,1.0,3,,80.0,69.0,0.52,59,59,61,41
org.ngrinder.perftest.service.PerfTestRunnable.distributeFileOn.(Anon_1),Anonymous Class,2.0,2.0,2.0,2.0,9.0,0.0,9.0,0.0,1.0,6.0,6.0,0.0,,0.0,0.0,,,,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,,20,1,19,1,15,0,,,,7,11,3,9,,,,,,3.0,3.0,3.0,3.0,,2.0,1,,0.0,0.0,0.0,4,4,4,4
org.ngrinder.perftest.service.PerfTestRunnable.runTestOn.(Anon_2),Anonymous Class,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,4.0,4.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,6,0,6,0,5,0,,,,2,3,1,2,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1
org.ngrinder.perftest.service.PerfTestService,Public Class,1.0,1.0,1.0,1.0,16.0,0.0,10.0,6.0,3.0,84.0,84.0,0.0,,0.0,3.0,,,,81.0,7.0,81.0,81.0,2.0,7.0,1.0,71.0,,1557,124,846,269,554,590,,,,442,607,227,480,,,,,,6.0,6.0,7.0,4.0,,1.0,4,,89.0,85.0,0.7,154,154,157,93
org.ngrinder.perftest.service.PerfTestService.filterCurrentlyRunningTestUsersTest.(Anon_1),Anonymous Class,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,3.0,3.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,6,0,6,1,5,0,,,,2,3,2,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1
