Name,Kind,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
org.webbitserver.WebbitException,Public Class,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,4.0,4.0,0.0,,2.0,1.0,,,,4.0,0.0,6.0,6.0,0.0,0.0,0.0,6.0,,36,6,22,10,8,8,,,,8,15,10,7,,,,,,3.0,3.0,3.0,1.0,,2.0,0,,0.0,0.0,0.36,8,8,8,6
org.webbitserver.handler.logging.LoggingEventSourceConnection,Class,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,3.0,3.0,0.0,,0.0,0.0,,,,2.0,1.0,2.0,15.0,1.0,0.0,0.0,1.0,,15,3,12,5,4,0,,,,5,8,4,4,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,2,2,2,2
org.webbitserver.netty.DecodingHybiFrame,Public Class,2.0,1.0,2.0,1.0,13.0,0.0,13.0,0.0,1.0,9.0,9.0,0.0,,1.0,0.0,,,,4.0,4.0,5.0,5.0,0.0,2.0,0.0,3.0,,83,9,73,17,48,1,,,,32,46,22,30,,,,,,4.0,2.0,4.0,1.0,,1.0,1,,50.0,30.0,0.01,10,8,11,5
org.webbitserver.netty.DecodingHybiFrame.dispatchMessage.(Anon_1),Anonymous Class,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,3.0,3.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1
org.webbitserver.netty.DecodingHybiFrame.dispatchMessage.(Anon_2),Anonymous Class,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,3.0,3.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1
org.webbitserver.netty.DecodingHybiFrame.dispatchMessage.(Anon_3),Anonymous Class,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,3.0,3.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1
org.webbitserver.netty.EncodingHybiFrame,Public Class,3.0,3.0,3.0,1.0,19.0,2.0,17.0,0.0,1.0,3.0,3.0,0.0,,0.0,0.0,,,,3.0,5.0,3.0,3.0,0.0,1.0,0.0,2.0,,69,11,58,14,40,0,,,,40,49,14,36,,,,,,8.0,8.0,9.0,1.0,,1.0,1,,33.0,33.0,0.0,10,10,11,3
org.webbitserver.netty.EventSourceConnectionHandler,Public Class,1.0,1.0,1.0,1.0,13.0,0.0,13.0,0.0,1.0,12.0,12.0,0.0,,0.0,0.0,,,,3.0,5.0,3.0,3.0,0.0,0.0,0.0,3.0,,49,3,46,17,22,0,,,,17,25,12,14,,,,,,2.0,2.0,2.0,1.0,,2.0,0,,53.0,53.0,0.0,4,4,4,3
org.webbitserver.netty.FlashPolicyFileDecoder,Public Class,2.0,2.0,2.0,2.0,16.0,3.0,11.0,1.0,1.0,9.0,9.0,0.0,,0.0,1.0,,,,2.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,,62,12,28,10,16,22,,,,11,17,7,13,,,,,,4.0,4.0,4.0,3.0,,2.0,2,,0.0,0.0,0.79,5,5,5,4
org.webbitserver.netty.FlashPolicyFileHandler,Public Class,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,1.0,11.0,11.0,0.0,,0.0,0.0,,,,4.0,1.0,4.0,4.0,0.0,1.0,0.0,3.0,,50,7,32,13,17,11,,,,11,16,9,10,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,50.0,25.0,0.34,4,4,4,4
