Name,Kind,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
jfxtras.labs.internal.scene.control.gauge.linear.skin.BasicArcGaugeSkin,Public Class,1.0,1.0,1.0,1.0,7.0,0.0,4.0,3.0,1.0,18.0,18.0,0.0,,1.0,11.0,,,,10.0,11.0,11.0,28.0,0.0,3.0,1.0,7.0,,677.0,103.0,401.0,144.0,300.0,180.0,,,,271.0,330.0,142.0,259.0,,,,,,3.0,3.0,4.0,1.0,,3.0,2.0,,85.0,76.0,0.45,13,13,14,11
jfxtras.labs.internal.scene.control.gauge.linear.skin.BasicArcGaugeSkin.BackPlatePane,Private Class,3.0,3.0,3.0,1.0,47.0,5.0,33.0,10.0,1.0,13.0,13.0,0.0,,0.0,0.0,,,,2.0,3.0,2.0,2.0,0.0,1.0,1.0,0.0,,101.0,12.0,71.0,19.0,59.0,20.0,,,,54.0,61.0,19.0,50.0,,,,,,6.0,6.0,6.0,1.0,,2.0,2.0,,16.0,16.0,0.28,9,9,9,4
jfxtras.labs.internal.scene.control.gauge.linear.skin.BasicArcGaugeSkin.GlassPlatePane,Private Class,1.0,1.0,1.0,1.0,18.0,3.0,9.0,5.0,1.0,3.0,3.0,0.0,,0.0,0.0,,,,2.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,,42.0,8.0,23.0,7.0,16.0,11.0,,,,16.0,19.0,6.0,16.0,,,,,,1.0,1.0,1.0,1.0,,2.0,0.0,,0.0,0.0,0.48,2,2,2,2
jfxtras.labs.internal.scene.control.gauge.linear.skin.BasicArcGaugeSkin.MarkerPane,Private Class,2.0,2.0,2.0,1.0,26.0,2.0,18.0,6.0,1.0,13.0,13.0,0.0,,0.0,0.0,,,,3.0,1.0,3.0,3.0,0.0,2.0,1.0,0.0,,87.0,12.0,57.0,22.0,44.0,20.0,,,,39.0,49.0,23.0,39.0,,,,,,3.0,3.0,3.0,3.0,,2.0,2.0,,33.0,0.0,0.35,8,8,8,6
jfxtras.labs.internal.scene.control.gauge.linear.skin.BasicArcGaugeSkin.NeedlePane,Private Class,1.0,1.0,2.0,1.0,35.0,3.0,24.0,7.0,1.0,13.0,13.0,0.0,,0.0,0.0,,,,3.0,5.0,3.0,3.0,0.0,2.0,1.0,0.0,,115.0,14.0,79.0,19.0,60.0,23.0,,,,51.0,60.0,18.0,54.0,,,,,,3.0,3.0,4.0,1.0,,2.0,1.0,,46.0,40.0,0.29,11,11,12,6
jfxtras.labs.internal.scene.control.gauge.linear.skin.BasicArcGaugeSkin.SegmentPane,Private Class,2.0,2.0,2.0,1.0,30.0,3.0,19.0,7.0,1.0,12.0,12.0,0.0,,0.0,0.0,,,,3.0,2.0,3.0,3.0,0.0,2.0,1.0,0.0,,97.0,13.0,62.0,21.0,48.0,23.0,,,,42.0,53.0,22.0,42.0,,,,,,4.0,4.0,4.0,3.0,,2.0,2.0,,16.0,0.0,0.37,9,9,9,6
jfxtras.labs.internal.scene.control.gauge.linear.skin.BasicArcGaugeSkin.StyleableProperties,Private Static Class,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,0.0,,0.0,2.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16.0,1.0,15.0,6.0,7.0,0.0,,,,6.0,8.0,5.0,5.0,,,,,,0.0,0.0,0.0,0.0,,1.0,0.0,,0.0,0.0,0.0,0,0,0,0
jfxtras.labs.internal.scene.control.gauge.linear.skin.BasicArcGaugeSkin.StyleableProperties.(Anon_1),Anonymous Class,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,3.0,3.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,5.0,0.0,5.0,1.0,4.0,0.0,,,,1.0,2.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,2.0,0.0,,0.0,0.0,0.0,1,1,1,1
jfxtras.labs.internal.scene.control.gauge.linear.skin.BasicArcGaugeSkin.ValuePane,Private Class,1.0,1.0,1.0,1.0,16.0,1.0,7.0,7.0,1.0,3.0,3.0,0.0,,0.0,0.0,,,,3.0,0.0,3.0,7.0,0.0,1.0,2.0,0.0,,54.0,7.0,25.0,12.0,16.0,22.0,,,,13.0,17.0,11.0,13.0,,,,,,1.0,1.0,1.0,1.0,,3.0,0.0,,0.0,0.0,0.88,3,3,3,3
jfxtras.labs.internal.scene.control.gauge.linear.skin.LinearGaugeSkin,Public Generic Class,1.0,1.0,1.0,1.0,7.0,0.0,5.0,2.0,1.0,11.0,11.0,2.0,,1.0,0.0,,,,16.0,2.0,17.0,17.0,1.0,0.0,5.0,11.0,,363.0,50.0,211.0,73.0,137.0,103.0,,,,114.0,168.0,72.0,127.0,,,,,,5.0,5.0,6.0,4.0,,2.0,3.0,,85.0,73.0,0.49,28,28,29,24
