https://github.com/naver/ngrinder,005f8926dd9dfc96482c1b471f112b6d865827fb
https://github.com/sommeri/less4j,022f604321d85d9dbe9626fc1b683525cb0c4016
https://github.com/redfish4ktc/maven-soapui-extension-plugin,0688a054efe35f82608efb61b31177512a0644c6
https://github.com/hibernate/hibernate-validator,081d1e7e3e3ebb23551ca77d7ce5a240e9670770
https://github.com/redfish4ktc/maven-soapui-extension-plugin,0855699bd0b0350cb4e19e3f6bc56f449892ff74
https://github.com/jayway/rest-assured,0ed18ef3111fbbd351da7a17548e6fff223251fb
https://github.com/dustin/java-memcached-client,12771b87486c76df32ffa9f2ba5522ba6be5d827
https://github.com/usb4java/usb4java,1324fb502faa752739e0b1dca057de4cf93c13ae
https://github.com/dcm4che/dcm4che,13be752ee2cd2c1a37880c2c196ec3d4ba7c0466
https://github.com/vwoeltjen/mct-plugins,15cb6552e444c22a4b450728cd5d64ba1ae5eead
https://github.com/pentaho/modeler,164c5ab08275a2843a7410cd49e29b4636be6452
https://github.com/koraktor/steam-condenser-java,17482f82d9589646d42a6ad150ab61da9ee363e5
https://github.com/intel-hadoop/hibench,19888c55ce59fe58c64c0b60b4ecabaecc0f768b
https://github.com/jasig/person-directory,1b7f726d0db109d8553788c846cb6d4db540983f
https://github.com/d3scomp/jdeeco,1bd1c438c772b303548deee14c4906a8f55cad14
https://github.com/atlasapi/atlas-feeds,1bdd1cf6de916c8c42da8f6694459b9fbb2917a2
https://github.com/rcongiu/hive-json-serde,1c3ac021384a3aaf44b7b7d10a1f9202edc7264d
https://github.com/sevntu-checkstyle/sevntu.checkstyle,1d7d08187a1365186e364fe8d31851eeae237248
https://github.com/dustin/java-memcached-client,1d8449e1e60e62fa65e57865904809a79da00ede
https://github.com/apache/httpclient,1dd6b903748a994f34f11998d6c5ba2dbc8d9810
https://github.com/mtedone/podam,1e4341019451cffde60a97aa0acac03940e0bb3d
https://github.com/openstreetmap/mkgmap,1e4fe579b9ba85d6cd2217c42c4a64687a5d7c09
https://github.com/vmware-serengeti/serengeti-ws,1e789059697df2bde5b940a3da66f79c1c8b21dd
https://github.com/jenkinsci/credentials-plugin,1f35842ca46208abe62c9dfc643f0c522d61fbb3
https://github.com/s23m/cell,22364dec105e23abe21e46d6fb1768e18a6068ac
https://github.com/opentreeoflife/treemachine,233d2522a1f829b79a9ecb340daf2f5c1eec699e
https://github.com/cbeust/testng-eclipse,249bd1a1e78544339577d1557cdbb5f65b3d456c
https://github.com/ngdata/lilyproject,28836763fc973f53129f7b1de2c1d4899670bdcf
https://github.com/stoicflame/enunciate,288761bca518119d2c895cf6d9ab6036a2e04fed
https://github.com/webbit/webbit,2d025d807275eca5a7241f1cb83b17b1f8942ef0
https://github.com/trifork/erjang,2d2cefcc240bca80a350d7d264d2d5374402afe7
https://github.com/i-tech/openmrs-module-kenyaemr,2dd16fb0f68b7054875178d9c194237636b56618
https://github.com/mongolink/mongolink,2f10e1a9c970a702d3630cdfe3c348e81337978d
https://github.com/vainolo/object-process-programming,301a58deb838736b2d848b3477a286ad4d2f76a6
https://github.com/wocommunity/wonder,3136f7737aa8f2736c4d677c0bac2a32209f9886
https://github.com/ismavatar/lateralgm,31425a17fddaed64697675e43a1d0ec721e73d88
https://github.com/360-innovations/vaadinsmartgwt,329c423156dcaa4493ab4f60fb6396119d983c04
https://github.com/adangel/pmd,32ec1f4c3eaaa5e6988d5bbc1a7ac35cdd42fd35
https://github.com/cyberfox/jbidwatcher,36141fa54a7d48f1062c1351cc6a0d109b7c9f45
